#twotheta, yobs, ycal, bkg, diff
4.586000e+001,1.165000e+003,1.147876e+003,1.141169e+003,1.712372e+001
4.588000e+001,1.190000e+003,1.148153e+003,1.141342e+003,4.184676e+001
4.590000e+001,1.100000e+003,1.148434e+003,1.141516e+003,-4.843427e+001
4.592000e+001,1.171000e+003,1.148720e+003,1.141689e+003,2.228042e+001
4.594000e+001,1.108000e+003,1.149009e+003,1.141862e+003,-4.100940e+001
4.596000e+001,1.105000e+003,1.149304e+003,1.142034e+003,-4.430399e+001
4.598000e+001,1.090000e+003,1.149604e+003,1.142207e+003,-5.960359e+001
4.600000e+001,1.145000e+003,1.149909e+003,1.142380e+003,-4.908500e+000
4.602000e+001,1.184000e+003,1.150219e+003,1.142552e+003,3.378099e+001
4.604000e+001,1.126000e+003,1.150535e+003,1.142725e+003,-2.453545e+001
4.606000e+001,1.097000e+003,1.150858e+003,1.142897e+003,-5.385816e+001
4.608000e+001,1.189000e+003,1.151188e+003,1.143069e+003,3.781250e+001
4.610000e+001,1.099000e+003,1.151524e+003,1.143241e+003,-5.252388e+001
4.612000e+001,1.128000e+003,1.151868e+003,1.143413e+003,-2.386772e+001
4.614000e+001,1.074000e+003,1.152219e+003,1.143585e+003,-7.821949e+001
4.616000e+001,1.110000e+003,1.152580e+003,1.143757e+003,-4.257966e+001
4.618000e+001,1.108000e+003,1.152949e+003,1.143929e+003,-4.494878e+001
4.620000e+001,1.104000e+003,1.153327e+003,1.144100e+003,-4.932742e+001
4.622000e+001,1.108000e+003,1.153716e+003,1.144272e+003,-4.571621e+001
4.624000e+001,1.154000e+003,1.154116e+003,1.144443e+003,-1.158012e-001
4.626000e+001,1.122000e+003,1.154527e+003,1.144614e+003,-3.252694e+001
4.628000e+001,1.145000e+003,1.154950e+003,1.144785e+003,-9.950403e+000
4.630000e+001,1.129000e+003,1.155387e+003,1.144956e+003,-2.638706e+001
4.632000e+001,1.172000e+003,1.155838e+003,1.145127e+003,1.616217e+001
4.634000e+001,1.179000e+003,1.156304e+003,1.145298e+003,2.269626e+001
4.636000e+001,1.138000e+003,1.156786e+003,1.145469e+003,-1.878589e+001
4.638000e+001,1.156000e+003,1.157285e+003,1.145639e+003,-1.285491e+000
4.640000e+001,1.185000e+003,1.157804e+003,1.145810e+003,2.719613e+001
4.642000e+001,1.084000e+003,1.158342e+003,1.145980e+003,-7.434248e+001
4.644000e+001,1.168000e+003,1.158903e+003,1.146150e+003,9.097094e+000
4.646000e+001,1.197000e+003,1.159487e+003,1.146321e+003,3.751309e+001
4.648000e+001,1.160000e+003,1.160096e+003,1.146491e+003,-9.640915e-002
4.650000e+001,1.174000e+003,1.160734e+003,1.146661e+003,1.326646e+001
4.652000e+001,1.187000e+003,1.161401e+003,1.146830e+003,2.559933e+001
4.654000e+001,1.212000e+003,1.162100e+003,1.147000e+003,4.989961e+001
4.656000e+001,1.160000e+003,1.162836e+003,1.147170e+003,-2.835608e+000
4.658000e+001,1.139000e+003,1.163610e+003,1.147339e+003,-2.460955e+001
4.660000e+001,1.168000e+003,1.164426e+003,1.147509e+003,3.574176e+000
4.662000e+001,1.136000e+003,1.165288e+003,1.147678e+003,-2.928845e+001
4.664000e+001,1.232000e+003,1.166202e+003,1.147847e+003,6.579807e+001
4.666000e+001,1.214000e+003,1.167171e+003,1.148016e+003,4.682865e+001
4.668000e+001,1.119000e+003,1.168202e+003,1.148185e+003,-4.920242e+001
4.670000e+001,1.135000e+003,1.169302e+003,1.148354e+003,-3.430161e+001
4.672000e+001,1.150000e+003,1.170476e+003,1.148523e+003,-2.047624e+001
4.674000e+001,1.100000e+003,1.171735e+003,1.148691e+003,-7.173463e+001
4.676000e+001,1.171000e+003,1.173086e+003,1.148860e+003,-2.086294e+000
4.678000e+001,1.173000e+003,1.174542e+003,1.149028e+003,-1.542106e+000
4.680000e+001,1.186000e+003,1.176115e+003,1.149197e+003,9.885434e+000
4.682000e+001,1.151000e+003,1.177818e+003,1.149365e+003,-2.681809e+001
4.684000e+001,1.178000e+003,1.179669e+003,1.149533e+003,-1.669376e+000
4.686000e+001,1.152000e+003,1.181688e+003,1.149701e+003,-2.968784e+001
4.688000e+001,1.209000e+003,1.183896e+003,1.149869e+003,2.510380e+001
4.690000e+001,1.217000e+003,1.186321e+003,1.150037e+003,3.067880e+001
4.692000e+001,1.154000e+003,1.188995e+003,1.150205e+003,-3.499458e+001
4.694000e+001,1.164000e+003,1.191955e+003,1.150372e+003,-2.795462e+001
4.696000e+001,1.219000e+003,1.195249e+003,1.150540e+003,2.375149e+001
4.698000e+001,1.212000e+003,1.198937e+003,1.150707e+003,1.306345e+001
4.700000e+001,1.180000e+003,1.203100e+003,1.150874e+003,-2.309984e+001
4.702000e+001,1.173000e+003,1.207854e+003,1.151041e+003,-3.485449e+001
4.704000e+001,1.200000e+003,1.213377e+003,1.151208e+003,-1.337748e+001
4.706000e+001,1.322000e+003,1.219952e+003,1.151375e+003,1.020483e+002
4.708000e+001,1.244000e+003,1.228040e+003,1.151542e+003,1.596011e+001
4.710000e+001,1.232000e+003,1.238399e+003,1.151709e+003,-6.398812e+000
4.712000e+001,1.244000e+003,1.252238e+003,1.151876e+003,-8.238349e+000
4.714000e+001,1.368000e+003,1.271422e+003,1.152042e+003,9.657820e+001
4.716000e+001,1.329000e+003,1.298679e+003,1.152208e+003,3.032102e+001
4.718000e+001,1.383000e+003,1.337774e+003,1.152375e+003,4.522568e+001
4.720000e+001,1.462000e+003,1.393540e+003,1.152541e+003,6.846015e+001
4.722000e+001,1.466000e+003,1.471664e+003,1.152707e+003,-5.664217e+000
4.724000e+001,1.573000e+003,1.578143e+003,1.152873e+003,-5.143462e+000
4.726000e+001,1.745000e+003,1.718359e+003,1.153039e+003,2.664088e+001
4.728000e+001,1.878000e+003,1.895850e+003,1.153205e+003,-1.785047e+001
4.730000e+001,2.043000e+003,2.110952e+003,1.153370e+003,-6.795214e+001
4.732000e+001,2.413000e+003,2.359513e+003,1.153536e+003,5.348716e+001
4.734000e+001,2.625000e+003,2.631845e+003,1.153701e+003,-6.845236e+000
4.736000e+001,2.972000e+003,2.911962e+003,1.153867e+003,6.003798e+001
4.738000e+001,3.210000e+003,3.177403e+003,1.154032e+003,3.259696e+001
4.740000e+001,3.335000e+003,3.401023e+003,1.154197e+003,-6.602279e+001
4.742000e+001,3.543000e+003,3.557013e+003,1.154362e+003,-1.401311e+001
4.744000e+001,3.651000e+003,3.633193e+003,1.154527e+003,1.780663e+001
4.746000e+001,3.632000e+003,3.634129e+003,1.154692e+003,-2.129262e+000
4.748000e+001,3.622000e+003,3.569794e+003,1.154856e+003,5.220561e+001
4.750000e+001,3.603000e+003,3.453019e+003,1.155021e+003,1.499806e+002
4.752000e+001,3.309000e+003,3.294339e+003,1.155185e+003,1.466066e+001
4.754000e+001,3.161000e+003,3.101172e+003,1.155350e+003,5.982771e+001
4.756000e+001,2.785000e+003,2.881703e+003,1.155514e+003,-9.670341e+001
4.758000e+001,2.656000e+003,2.649044e+003,1.155678e+003,6.955725e+000
4.760000e+001,2.328000e+003,2.415524e+003,1.155842e+003,-8.752431e+001
4.762000e+001,2.213000e+003,2.192488e+003,1.156006e+003,2.051245e+001
4.764000e+001,1.988000e+003,1.988725e+003,1.156170e+003,-7.251183e-001
4.766000e+001,1.843000e+003,1.809893e+003,1.156334e+003,3.310690e+001
4.768000e+001,1.658000e+003,1.658737e+003,1.156497e+003,-7.372435e-001
4.770000e+001,1.564000e+003,1.535558e+003,1.156661e+003,2.844240e+001
4.772000e+001,1.462000e+003,1.438722e+003,1.156824e+003,2.327795e+001
4.774000e+001,1.405000e+003,1.365224e+003,1.156987e+003,3.977640e+001
4.776000e+001,1.275000e+003,1.311269e+003,1.157151e+003,-3.626863e+001
4.778000e+001,1.338000e+003,1.272835e+003,1.157314e+003,6.516510e+001
4.780000e+001,1.293000e+003,1.246124e+003,1.157477e+003,4.687616e+001
4.782000e+001,1.287000e+003,1.227863e+003,1.157640e+003,5.913741e+001
4.784000e+001,1.209000e+003,1.215436e+003,1.157802e+003,-6.436121e+000
4.786000e+001,1.254000e+003,1.206894e+003,1.157965e+003,4.710586e+001
4.788000e+001,1.256000e+003,1.200867e+003,1.158127e+003,5.513283e+001
4.790000e+001,1.141000e+003,1.196444e+003,1.158290e+003,-5.544401e+001
4.792000e+001,1.247000e+003,1.193045e+003,1.158452e+003,5.395466e+001
4.794000e+001,1.192000e+003,1.190317e+003,1.158614e+003,1.682594e+000
4.796000e+001,1.189000e+003,1.188047e+003,1.158777e+003,9.525400e-001
4.798000e+001,1.260000e+003,1.186109e+003,1.158939e+003,7.389123e+001
4.800000e+001,1.199000e+003,1.184424e+003,1.159100e+003,1.457597e+001
4.802000e+001,1.186000e+003,1.182944e+003,1.159262e+003,3.056277e+000
4.804000e+001,1.216000e+003,1.181634e+003,1.159424e+003,3.436609e+001
4.806000e+001,1.185000e+003,1.180470e+003,1.159586e+003,4.530367e+000
4.808000e+001,1.165000e+003,1.179431e+003,1.159747e+003,-1.443142e+001
4.810000e+001,1.142000e+003,1.178503e+003,1.159908e+003,-3.650342e+001
4.812000e+001,1.170000e+003,1.177672e+003,1.160070e+003,-7.672388e+000
4.814000e+001,1.144000e+003,1.176927e+003,1.160231e+003,-3.292708e+001
4.816000e+001,1.149000e+003,1.176258e+003,1.160392e+003,-2.725786e+001
4.818000e+001,1.125000e+003,1.175656e+003,1.160553e+003,-5.065641e+001
4.820000e+001,1.142000e+003,1.175116e+003,1.160714e+003,-3.311553e+001
4.822000e+001,1.176000e+003,1.174629e+003,1.160874e+003,1.371080e+000
4.824000e+001,1.222000e+003,1.174191e+003,1.161035e+003,4.780890e+001
4.826000e+001,1.149000e+003,1.173797e+003,1.161195e+003,-2.479726e+001
4.828000e+001,1.173000e+003,1.173443e+003,1.161356e+003,-4.431508e-001
4.830000e+001,1.152000e+003,1.173125e+003,1.161516e+003,-2.112503e+001
4.832000e+001,1.146000e+003,1.172840e+003,1.161676e+003,-2.683960e+001
4.834000e+001,1.100000e+003,1.172584e+003,1.161836e+003,-7.258390e+001
4.836000e+001,1.111000e+003,1.172355e+003,1.161996e+003,-6.135531e+001
4.838000e+001,1.133000e+003,1.172152e+003,1.162156e+003,-3.915151e+001
4.840000e+001,1.177000e+003,1.171970e+003,1.162316e+003,5.029618e+000
4.842000e+001,1.204000e+003,1.171810e+003,1.162476e+003,3.218994e+001
4.844000e+001,1.172000e+003,1.171669e+003,1.162635e+003,3.311377e-001
4.846000e+001,1.140000e+003,1.171545e+003,1.162794e+003,-3.154526e+001
4.848000e+001,1.191000e+003,1.171438e+003,1.162954e+003,1.956213e+001
4.850000e+001,1.178000e+003,1.171345e+003,1.163113e+003,6.654539e+000
4.852000e+001,1.132000e+003,1.171267e+003,1.163272e+003,-3.926690e+001
4.854000e+001,1.193000e+003,1.171201e+003,1.163431e+003,2.179883e+001
4.856000e+001,1.123000e+003,1.171147e+003,1.163590e+003,-4.814733e+001
4.858000e+001,1.188000e+003,1.171105e+003,1.163749e+003,1.689546e+001
4.860000e+001,1.199000e+003,1.171072e+003,1.163907e+003,2.792799e+001
4.862000e+001,1.144000e+003,1.171049e+003,1.164066e+003,-2.704904e+001
4.864000e+001,1.203000e+003,1.171035e+003,1.164224e+003,3.196501e+001
4.866000e+001,1.183000e+003,1.171029e+003,1.164383e+003,1.197076e+001
4.868000e+001,1.186000e+003,1.171031e+003,1.164541e+003,1.496873e+001
4.870000e+001,1.135000e+003,1.171041e+003,1.164699e+003,-3.604055e+001
4.872000e+001,1.160000e+003,1.171057e+003,1.164857e+003,-1.105663e+001
4.874000e+001,1.171000e+003,1.171079e+003,1.165015e+003,-7.908614e-002
4.876000e+001,1.165000e+003,1.171108e+003,1.165173e+003,-6.107514e+000
4.878000e+001,1.221000e+003,1.171142e+003,1.165331e+003,4.985845e+001
4.880000e+001,1.158000e+003,1.171181e+003,1.165488e+003,-1.318086e+001
4.882000e+001,1.138000e+003,1.171225e+003,1.165646e+003,-3.322512e+001
4.884000e+001,1.197000e+003,1.171274e+003,1.165803e+003,2.572595e+001
4.886000e+001,1.147000e+003,1.171327e+003,1.165961e+003,-2.432737e+001
4.888000e+001,1.118000e+003,1.171385e+003,1.166118e+003,-5.338483e+001
4.890000e+001,1.143000e+003,1.171446e+003,1.166275e+003,-2.844621e+001
4.892000e+001,1.202000e+003,1.171511e+003,1.166432e+003,3.048873e+001
4.894000e+001,1.163000e+003,1.171580e+003,1.166589e+003,-8.579819e+000
4.896000e+001,1.131000e+003,1.171652e+003,1.166745e+003,-4.065166e+001
4.898000e+001,1.170000e+003,1.171727e+003,1.166902e+003,-1.726628e+000
4.900000e+001,1.161000e+003,1.171805e+003,1.167058e+003,-1.080454e+001
4.902000e+001,1.207000e+003,1.171885e+003,1.167215e+003,3.511475e+001
4.904000e+001,1.131000e+003,1.171969e+003,1.167371e+003,-4.096862e+001
4.906000e+001,1.228000e+003,1.172054e+003,1.167527e+003,5.594551e+001
4.908000e+001,1.145000e+003,1.172143e+003,1.167684e+003,-2.714275e+001
4.910000e+001,1.119000e+003,1.172233e+003,1.167840e+003,-5.323328e+001
4.912000e+001,1.159000e+003,1.172326e+003,1.167995e+003,-1.332595e+001
4.914000e+001,1.097000e+003,1.172421e+003,1.168151e+003,-7.542067e+001
4.916000e+001,1.163000e+003,1.172517e+003,1.168307e+003,-9.517333e+000
4.918000e+001,1.182000e+003,1.172616e+003,1.168462e+003,9.384155e+000
4.920000e+001,1.202000e+003,1.172716e+003,1.168618e+003,2.928388e+001
4.922000e+001,1.158000e+003,1.172818e+003,1.168773e+003,-1.481806e+001
4.924000e+001,1.147000e+003,1.172922e+003,1.168929e+003,-2.592161e+001
4.926000e+001,1.192000e+003,1.173027e+003,1.169084e+003,1.897333e+001
4.928000e+001,1.164000e+003,1.173133e+003,1.169239e+003,-9.133187e+000
4.930000e+001,1.199000e+003,1.173241e+003,1.169394e+003,2.575892e+001
4.932000e+001,1.162000e+003,1.173350e+003,1.169548e+003,-1.135030e+001
4.934000e+001,1.123000e+003,1.173461e+003,1.169703e+003,-5.046078e+001
4.936000e+001,1.118000e+003,1.173572e+003,1.169858e+003,-5.557245e+001
4.938000e+001,1.229000e+003,1.173685e+003,1.170012e+003,5.531472e+001
4.940000e+001,1.151000e+003,1.173799e+003,1.170167e+003,-2.279920e+001
4.942000e+001,1.157000e+003,1.173914e+003,1.170321e+003,-1.691417e+001
4.944000e+001,1.152000e+003,1.174030e+003,1.170475e+003,-2.203015e+001
4.946000e+001,1.196000e+003,1.174147e+003,1.170629e+003,2.185292e+001
4.948000e+001,1.206000e+003,1.174265e+003,1.170783e+003,3.173508e+001
4.950000e+001,1.168000e+003,1.174384e+003,1.170937e+003,-6.383643e+000
4.952000e+001,1.216000e+003,1.174503e+003,1.171091e+003,4.149680e+001
4.954000e+001,1.142000e+003,1.174624e+003,1.171244e+003,-3.262357e+001
4.956000e+001,1.180000e+003,1.174745e+003,1.171398e+003,5.255303e+000
4.958000e+001,1.150000e+003,1.174867e+003,1.171551e+003,-2.486656e+001
4.960000e+001,1.120000e+003,1.174989e+003,1.171705e+003,-5.498913e+001
4.962000e+001,1.189000e+003,1.175112e+003,1.171858e+003,1.388762e+001
4.964000e+001,1.148000e+003,1.175236e+003,1.172011e+003,-2.723627e+001
4.966000e+001,1.239000e+003,1.175361e+003,1.172164e+003,6.363922e+001
4.968000e+001,1.179000e+003,1.175486e+003,1.172317e+003,3.514117e+000
4.970000e+001,1.109000e+003,1.175612e+003,1.172470e+003,-6.661155e+001
4.972000e+001,1.169000e+003,1.175738e+003,1.172622e+003,-6.737770e+000
4.974000e+001,1.112000e+003,1.175865e+003,1.172775e+003,-6.386451e+001
4.976000e+001,1.145000e+003,1.175992e+003,1.172927e+003,-3.099175e+001
4.978000e+001,1.154000e+003,1.176119e+003,1.173080e+003,-2.211947e+001
4.980000e+001,1.173000e+003,1.176248e+003,1.173232e+003,-3.247644e+000
4.982000e+001,1.213000e+003,1.176376e+003,1.173384e+003,3.662374e+001
4.984000e+001,1.146000e+003,1.176505e+003,1.173536e+003,-3.050531e+001
4.986000e+001,1.162000e+003,1.176635e+003,1.173688e+003,-1.463475e+001
4.988000e+001,1.177000e+003,1.176765e+003,1.173840e+003,2.354102e-001
4.990000e+001,1.167000e+003,1.176895e+003,1.173991e+003,-9.894799e+000
4.992000e+001,1.184000e+003,1.177025e+003,1.174143e+003,6.974635e+000
4.994000e+001,1.161000e+003,1.177156e+003,1.174294e+003,-1.615627e+001
4.996000e+001,1.154000e+003,1.177288e+003,1.174446e+003,-2.328751e+001
4.998000e+001,1.204000e+003,1.177419e+003,1.174597e+003,2.658094e+001
5.000000e+001,1.114000e+003,1.177551e+003,1.174748e+003,-6.355092e+001
5.002000e+001,1.138000e+003,1.177683e+003,1.174899e+003,-3.968306e+001
5.004000e+001,1.129000e+003,1.177815e+003,1.175050e+003,-4.881548e+001
5.006000e+001,1.136000e+003,1.177948e+003,1.175201e+003,-4.194816e+001
5.008000e+001,1.122000e+003,1.178081e+003,1.175352e+003,-5.608110e+001
5.010000e+001,1.182000e+003,1.178214e+003,1.175503e+003,3.785719e+000
5.012000e+001,1.183000e+003,1.178348e+003,1.175653e+003,4.652304e+000
5.014000e+001,1.181000e+003,1.178481e+003,1.175803e+003,2.518667e+000
5.016000e+001,1.174000e+003,1.178615e+003,1.175954e+003,-4.615185e+000
5.018000e+001,1.157000e+003,1.178749e+003,1.176104e+003,-2.174924e+001
5.020000e+001,1.146000e+003,1.178883e+003,1.176254e+003,-3.288349e+001
5.022000e+001,1.158000e+003,1.179018e+003,1.176404e+003,-2.101793e+001
5.024000e+001,1.207000e+003,1.179153e+003,1.176554e+003,2.784746e+001
5.026000e+001,1.223000e+003,1.179287e+003,1.176704e+003,4.371267e+001
5.028000e+001,1.147000e+003,1.179422e+003,1.176853e+003,-3.242228e+001
5.030000e+001,1.177000e+003,1.179557e+003,1.177003e+003,-2.557380e+000
5.032000e+001,1.177000e+003,1.179693e+003,1.177152e+003,-2.692632e+000
5.034000e+001,1.171000e+003,1.179828e+003,1.177302e+003,-8.828025e+000
5.036000e+001,1.162000e+003,1.179964e+003,1.177451e+003,-1.796355e+001
5.038000e+001,1.169000e+003,1.180099e+003,1.177600e+003,-1.109921e+001
5.040000e+001,1.168000e+003,1.180235e+003,1.177749e+003,-1.223498e+001
5.042000e+001,1.146000e+003,1.180371e+003,1.177898e+003,-3.437087e+001
5.044000e+001,1.190000e+003,1.180507e+003,1.178047e+003,9.493123e+000
5.046000e+001,1.144000e+003,1.180643e+003,1.178196e+003,-3.664298e+001
5.048000e+001,1.143000e+003,1.180779e+003,1.178344e+003,-3.777919e+001
5.050000e+001,1.151000e+003,1.180915e+003,1.178493e+003,-2.991549e+001
5.052000e+001,1.143000e+003,1.181052e+003,1.178641e+003,-3.805187e+001
5.054000e+001,1.208000e+003,1.181188e+003,1.178789e+003,2.681166e+001
5.056000e+001,1.224000e+003,1.181325e+003,1.178937e+003,4.267511e+001
5.058000e+001,1.134000e+003,1.181462e+003,1.179086e+003,-4.746151e+001
5.060000e+001,1.236000e+003,1.181598e+003,1.179233e+003,5.440180e+001
5.062000e+001,1.211000e+003,1.181735e+003,1.179381e+003,2.926504e+001
5.064000e+001,1.216000e+003,1.181872e+003,1.179529e+003,3.412822e+001
5.066000e+001,1.184000e+003,1.182009e+003,1.179677e+003,1.991350e+000
5.068000e+001,1.189000e+003,1.182146e+003,1.179824e+003,6.854423e+000
5.070000e+001,1.135000e+003,1.182283e+003,1.179972e+003,-4.728255e+001
5.072000e+001,1.154000e+003,1.182420e+003,1.180119e+003,-2.841957e+001
5.074000e+001,1.192000e+003,1.182557e+003,1.180266e+003,9.443363e+000
5.076000e+001,1.135000e+003,1.182694e+003,1.180413e+003,-4.769374e+001
5.078000e+001,1.141000e+003,1.182831e+003,1.180560e+003,-4.183087e+001
5.080000e+001,1.185000e+003,1.182968e+003,1.180707e+003,2.031958e+000
5.082000e+001,1.165000e+003,1.183105e+003,1.180854e+003,-1.810524e+001
5.084000e+001,1.202000e+003,1.183242e+003,1.181000e+003,1.875754e+001
5.086000e+001,1.118000e+003,1.183380e+003,1.181147e+003,-6.537970e+001
5.088000e+001,1.145000e+003,1.183517e+003,1.181293e+003,-3.851696e+001
5.090000e+001,1.130000e+003,1.183654e+003,1.181440e+003,-5.365424e+001
5.092000e+001,1.188000e+003,1.183792e+003,1.181586e+003,4.208464e+000
5.094000e+001,1.201000e+003,1.183929e+003,1.181732e+003,1.707116e+001
5.096000e+001,1.166000e+003,1.184066e+003,1.181878e+003,-1.806615e+001
5.098000e+001,1.172000e+003,1.184203e+003,1.182024e+003,-1.220347e+001
5.100000e+001,1.171000e+003,1.184341e+003,1.182170e+003,-1.334079e+001
5.102000e+001,1.108000e+003,1.184478e+003,1.182316e+003,-7.647812e+001
5.104000e+001,1.206000e+003,1.184615e+003,1.182461e+003,2.138456e+001
5.106000e+001,1.133000e+003,1.184753e+003,1.182607e+003,-5.175275e+001
5.108000e+001,1.180000e+003,1.184890e+003,1.182752e+003,-4.890067e+000
5.110000e+001,1.160000e+003,1.185027e+003,1.182897e+003,-2.502737e+001
5.112000e+001,1.239000e+003,1.185165e+003,1.183042e+003,5.383533e+001
5.114000e+001,1.177000e+003,1.185302e+003,1.183188e+003,-8.301949e+000
5.116000e+001,1.231000e+003,1.185439e+003,1.183332e+003,4.556078e+001
5.118000e+001,1.267000e+003,1.185576e+003,1.183477e+003,8.142353e+001
5.120000e+001,1.163000e+003,1.185714e+003,1.183622e+003,-2.271371e+001
5.122000e+001,1.179000e+003,1.185851e+003,1.183767e+003,-6.850922e+000
5.124000e+001,1.186000e+003,1.185988e+003,1.183911e+003,1.188293e-002
5.126000e+001,1.163000e+003,1.186125e+003,1.184056e+003,-2.312529e+001
5.128000e+001,1.173000e+003,1.186262e+003,1.184200e+003,-1.326244e+001
5.130000e+001,1.108000e+003,1.186400e+003,1.184344e+003,-7.839956e+001
5.132000e+001,1.144000e+003,1.186537e+003,1.184488e+003,-4.253665e+001
5.134000e+001,1.214000e+003,1.186674e+003,1.184632e+003,2.732629e+001
5.136000e+001,1.160000e+003,1.186811e+003,1.184776e+003,-2.681075e+001
5.138000e+001,1.131000e+003,1.186948e+003,1.184920e+003,-5.594775e+001
5.140000e+001,1.149000e+003,1.187085e+003,1.185063e+003,-3.808471e+001
5.142000e+001,1.204000e+003,1.187222e+003,1.185207e+003,1.677836e+001
5.144000e+001,1.165000e+003,1.187359e+003,1.185350e+003,-2.235854e+001
5.146000e+001,1.087000e+003,1.187495e+003,1.185494e+003,-1.004954e+002
5.148000e+001,1.131000e+003,1.187632e+003,1.185637e+003,-5.663221e+001
5.150000e+001,1.121000e+003,1.187769e+003,1.185780e+003,-6.676899e+001
5.152000e+001,1.145000e+003,1.187906e+003,1.185923e+003,-4.290573e+001
5.154000e+001,1.204000e+003,1.188042e+003,1.186066e+003,1.595758e+001
5.156000e+001,1.085000e+003,1.188179e+003,1.186209e+003,-1.031791e+002
5.158000e+001,1.199000e+003,1.188316e+003,1.186352e+003,1.068433e+001
5.160000e+001,1.207000e+003,1.188452e+003,1.186494e+003,1.854777e+001
5.162000e+001,1.185000e+003,1.188589e+003,1.186637e+003,-3.588736e+000
5.164000e+001,1.171000e+003,1.188725e+003,1.186779e+003,-1.772520e+001
5.166000e+001,1.162000e+003,1.188862e+003,1.186921e+003,-2.686161e+001
5.168000e+001,1.216000e+003,1.188998e+003,1.187063e+003,2.700203e+001
5.170000e+001,1.182000e+003,1.189134e+003,1.187205e+003,-7.134278e+000
5.172000e+001,1.198000e+003,1.189271e+003,1.187347e+003,8.729466e+000
5.174000e+001,1.165000e+003,1.189407e+003,1.187489e+003,-2.440674e+001
5.176000e+001,1.155000e+003,1.189543e+003,1.187631e+003,-3.454289e+001
5.178000e+001,1.202000e+003,1.189679e+003,1.187773e+003,1.232102e+001
5.180000e+001,1.185000e+003,1.189815e+003,1.187914e+003,-4.815016e+000
5.182000e+001,1.214000e+003,1.189951e+003,1.188056e+003,2.404900e+001
5.184000e+001,1.180000e+003,1.190087e+003,1.188197e+003,-1.008692e+001
5.186000e+001,1.253000e+003,1.190223e+003,1.188338e+003,6.277722e+001
5.188000e+001,1.204000e+003,1.190359e+003,1.188479e+003,1.364142e+001
5.190000e+001,1.209000e+003,1.190494e+003,1.188620e+003,1.850567e+001
5.192000e+001,1.207000e+003,1.190630e+003,1.188761e+003,1.636999e+001
5.194000e+001,1.191000e+003,1.190766e+003,1.188902e+003,2.343698e-001
5.196000e+001,1.229000e+003,1.190901e+003,1.189042e+003,3.809881e+001
5.198000e+001,1.149000e+003,1.191037e+003,1.189183e+003,-4.203668e+001
5.200000e+001,1.219000e+003,1.191172e+003,1.189323e+003,2.782789e+001
5.202000e+001,1.218000e+003,1.191307e+003,1.189464e+003,2.669252e+001
5.204000e+001,1.186000e+003,1.191443e+003,1.189604e+003,-5.442778e+000
5.206000e+001,1.123000e+003,1.191578e+003,1.189744e+003,-6.857801e+001
5.208000e+001,1.222000e+003,1.191713e+003,1.189884e+003,3.028682e+001
5.210000e+001,1.137000e+003,1.191848e+003,1.190024e+003,-5.484828e+001
5.212000e+001,1.256000e+003,1.192209e+003,1.190164e+003,6.379059e+001
5.214000e+001,1.188000e+003,1.192346e+003,1.190303e+003,-4.345695e+000
5.216000e+001,1.129000e+003,1.192482e+003,1.190443e+003,-6.348192e+001
5.218000e+001,1.132000e+003,1.192618e+003,1.190582e+003,-6.061809e+001
5.220000e+001,1.180000e+003,1.192754e+003,1.190722e+003,-1.275420e+001
5.222000e+001,1.244000e+003,1.192890e+003,1.190861e+003,5.110975e+001
5.224000e+001,1.179000e+003,1.193026e+003,1.191000e+003,-1.402624e+001
5.226000e+001,1.187000e+003,1.193162e+003,1.191139e+003,-6.162172e+000
5.228000e+001,1.152000e+003,1.193298e+003,1.191278e+003,-4.129804e+001
5.230000e+001,1.219000e+003,1.193547e+003,1.191417e+003,2.545314e+001
5.232000e+001,1.134000e+003,1.193683e+003,1.191556e+003,-5.968327e+001
5.234000e+001,1.170000e+003,1.193820e+003,1.191694e+003,-2.381963e+001
5.236000e+001,1.224000e+003,1.193956e+003,1.191833e+003,3.004407e+001
5.238000e+001,1.193000e+003,1.194092e+003,1.191971e+003,-1.092172e+000
5.240000e+001,1.212000e+003,1.194228e+003,1.192110e+003,1.777164e+001
5.242000e+001,1.228000e+003,1.194364e+003,1.192248e+003,3.363551e+001
5.244000e+001,1.181000e+003,1.194501e+003,1.192386e+003,-1.350057e+001
5.246000e+001,1.186000e+003,1.194637e+003,1.192524e+003,-8.636590e+000
5.248000e+001,1.161000e+003,1.194773e+003,1.192662e+003,-3.377255e+001
5.250000e+001,1.196000e+003,1.194908e+003,1.192799e+003,1.091541e+000
5.252000e+001,1.189000e+003,1.195044e+003,1.192937e+003,-6.044307e+000
5.254000e+001,1.203000e+003,1.195180e+003,1.193075e+003,7.819902e+000
5.256000e+001,1.156000e+003,1.195316e+003,1.193212e+003,-3.931583e+001
5.258000e+001,1.198000e+003,1.195452e+003,1.193349e+003,2.548492e+000
5.260000e+001,1.173000e+003,1.195587e+003,1.193487e+003,-2.258713e+001
5.262000e+001,1.201000e+003,1.195723e+003,1.193624e+003,5.277313e+000
5.264000e+001,1.213000e+003,1.195858e+003,1.193761e+003,1.714181e+001
5.266000e+001,1.219000e+003,1.195994e+003,1.193898e+003,2.300637e+001
5.268000e+001,1.242000e+003,1.196129e+003,1.194034e+003,4.587098e+001
5.270000e+001,1.172000e+003,1.196264e+003,1.194171e+003,-2.426435e+001
5.272000e+001,1.167000e+003,1.196400e+003,1.194308e+003,-2.939962e+001
